ensembl_gene,909755
ENSG00000000003,8.141044269953639
ENSG00000000005,2.9114503971711803
ENSG00000000419,10.072443557676301
ENSG00000000457,4.531812834679941
ENSG00000000460,3.61928231955665
ENSG00000000938,3.1231457945221
ENSG00000000971,3.15914829636267
ENSG00000001036,8.743539835887361
ENSG00000001084,5.842488542943691
ENSG00000001167,4.922979252321889
ENSG00000001460,3.56486360770729
ENSG00000001461,6.71930028958463
ENSG00000001497,3.9443670260611703
ENSG00000001561,5.787091000159
ENSG00000001617,4.21877810979934
ENSG00000001626,2.94104064039938
ENSG00000001629,8.59151954287686
ENSG00000001631,3.54059458863455
ENSG00000002016,3.6158651270155096
ENSG00000002330,6.01095711142316
ENSG00000002549,7.655741353391321
ENSG00000002586,5.731270205709669
ENSG00000002587,4.52151505724854
ENSG00000002726,6.19535208185572
ENSG00000002745,2.85278292304689
ENSG00000002746,2.85532896700634
ENSG00000002822,5.503555630838809
ENSG00000002834,4.42015570428353
ENSG00000002919,5.03080930477261
ENSG00000002933,5.620342392646769
ENSG00000003056,9.568213724919161
ENSG00000003096,3.87442722367648
ENSG00000003137,3.07782061412435
ENSG00000003147,7.6299672145073405
ENSG00000003249,3.84577211639807
ENSG00000003393,4.16371475778581
ENSG00000003400,3.29414450918589
ENSG00000003402,6.38843497270561
ENSG00000003436,3.3932437932850297
ENSG00000003509,5.41907694078388
ENSG00000003756,7.83452939214352
ENSG00000003987,3.4481786184938503
ENSG00000003989,4.01309862326267
ENSG00000004059,8.877725035957189
ENSG00000004139,3.5348067994748598
ENSG00000004142,7.32034058667994
ENSG00000004399,5.24187091230253
ENSG00000004455,6.174235883814
ENSG00000004468,3.1332631927926804
ENSG00000004478,7.859392472813231
ENSG00000004487,9.724884846839279
ENSG00000004534,5.5384065442687405
ENSG00000004660,4.60606476064976
ENSG00000004700,6.87431531215757
ENSG00000004766,3.84048321102786
ENSG00000004776,2.88142070795956
ENSG00000004777,2.99681409114883
ENSG00000004779,10.9484560062625
ENSG00000004799,3.2708836789344704
ENSG00000004809,3.10766195059667
ENSG00000004838,2.67492147735959
ENSG00000004846,3.0027258513455295
ENSG00000004848,3.0906793218043305
ENSG00000004864,6.7196689325694505
ENSG00000004866,6.612694648042179
ENSG00000004897,6.90525367988878
ENSG00000004939,3.2954996938954904
ENSG00000004948,3.13617114874994
ENSG00000004961,7.044683377920981
ENSG00000004975,4.58068634901873
ENSG00000005001,4.01325241937952
ENSG00000005007,5.358117307818111
ENSG00000005020,8.16676503585736
ENSG00000005022,11.9212803886587
ENSG00000005059,4.38656839033279
ENSG00000005073,4.23482634212008
ENSG00000005075,9.04271080761742
ENSG00000005102,3.16049793840779
ENSG00000005108,5.9268462249823
ENSG00000005156,4.13882837704116
ENSG00000005175,7.547698523086781
ENSG00000005187,4.34621544514176
ENSG00000005189,4.0405497479848
ENSG00000005194,5.399015744648461
ENSG00000005206,3.6590433877398802
ENSG00000005238,3.82706362505989
ENSG00000005243,3.92456500607849
ENSG00000005249,2.90282387922302
ENSG00000005302,3.77048469633461
ENSG00000005339,6.50368537922462
ENSG00000005379,4.37531239653081
ENSG00000005381,3.37498175990959
ENSG00000005421,2.88401615894418
ENSG00000005436,5.0209424230736905
ENSG00000005448,9.62888940628028
ENSG00000005469,3.44480057848565
ENSG00000005471,3.1550523402861397
ENSG00000005483,6.449961813811161
ENSG00000005486,7.403100564671
ENSG00000005513,3.47302310671529
ENSG00000005700,6.13196423326457
ENSG00000005801,7.829479078666131
ENSG00000005810,8.01856532352391
ENSG00000005812,6.10533732622594
ENSG00000005844,3.0386231845767404
ENSG00000005882,3.4015282851851203
ENSG00000005884,4.593345883172611
ENSG00000005889,3.5246917735769303
ENSG00000005893,5.77065492386811
ENSG00000005955,7.87172307774405
ENSG00000005961,3.20084912688115
ENSG00000005981,3.2541019502402206
ENSG00000006007,7.49783855052204
ENSG00000006015,7.00480677288646
ENSG00000006016,4.14398362905927
ENSG00000006025,3.3335914074391297
ENSG00000006042,4.24747330339793
ENSG00000006047,3.46353500705627
ENSG00000006059,3.38696706040392
ENSG00000006062,3.7698899291616295
ENSG00000006071,3.06485499765313
ENSG00000006074,3.08021216965115
ENSG00000006075,3.28036171515808
ENSG00000006114,3.7620156777283102
ENSG00000006116,3.1450596789635497
ENSG00000006118,4.88749106462195
ENSG00000006125,7.9274941627318
ENSG00000006128,2.87257347770288
ENSG00000006194,6.45314385048633
ENSG00000006210,4.2513639079738
ENSG00000006282,4.512480549502019
ENSG00000006283,2.9619923038671403
ENSG00000006327,10.434837217070802
ENSG00000006377,4.4623948654910395
ENSG00000006432,3.68349286514197
ENSG00000006451,6.412943868128299
ENSG00000006453,7.04140143998337
ENSG00000006459,5.67379343841255
ENSG00000006468,3.1220339042939704
ENSG00000006530,5.21134327745106
ENSG00000006534,7.343117541159089
ENSG00000006555,3.22803191238093
ENSG00000006576,3.90185098433757
ENSG00000006606,3.25128620986899
ENSG00000006607,3.71436415035109
ENSG00000006611,6.49429182384189
ENSG00000006625,8.45265803928748
ENSG00000006634,4.998184063105129
ENSG00000006638,3.2941803443824704
ENSG00000006652,8.69093150870419
ENSG00000006659,2.97179566950824
ENSG00000006695,3.4008077910193997
ENSG00000006704,9.39221487107109
ENSG00000006712,6.69218094861792
ENSG00000006715,6.21425308500793
ENSG00000006740,3.7479199573579707
ENSG00000006744,7.443907620315501
ENSG00000006747,3.6298048452236897
ENSG00000006756,4.03145873787058
ENSG00000006757,3.98243150996229
ENSG00000006788,3.21918491634608
ENSG00000006831,7.336678668719469
ENSG00000006837,3.2843850548524
ENSG00000007001,2.6901048412948296
ENSG00000007038,2.92440553181511
ENSG00000007047,3.05589107138211
ENSG00000007062,3.45769393118419
ENSG00000007080,4.81820922967784
ENSG00000007129,3.37607170688195
ENSG00000007168,7.2957423157058505
ENSG00000007171,3.7280822451298397
ENSG00000007174,2.9121918517065497
ENSG00000007202,8.301426685883861
ENSG00000007216,3.17680903741957
ENSG00000007237,3.04467237834989
ENSG00000007255,8.9201616032665
ENSG00000007264,3.25889318603802
ENSG00000007306,2.95183506626944
ENSG00000007312,3.6976359224566697
ENSG00000007314,2.91601606716537
ENSG00000007341,4.209155670791819
ENSG00000007350,3.07644800032667
ENSG00000007372,3.49209930513152
ENSG00000007376,4.35601223123769
ENSG00000007384,4.16506576304448
ENSG00000007392,7.6571045618213605
ENSG00000007402,3.4873621335025797
ENSG00000007516,3.7534345781116496
ENSG00000007520,6.904316787752109
ENSG00000007541,4.32640916764824
ENSG00000007866,4.00686191581048
ENSG00000007908,2.9256210431306
ENSG00000007923,5.28106511163843
ENSG00000007933,2.86867500059852
ENSG00000007944,6.893317014368559
ENSG00000007952,3.02586528980746
ENSG00000007968,3.9119444346197403
ENSG00000008018,11.897713162237
ENSG00000008056,3.6938266895634104
ENSG00000008083,4.550557526453731
ENSG00000008086,3.54088489389264
ENSG00000008118,3.0412649192132504
ENSG00000008128,6.89409103224421
ENSG00000008130,5.53703210004854
ENSG00000008196,2.79021822351389
ENSG00000008197,2.76396461449068
ENSG00000008226,3.2227230023965605
ENSG00000008256,4.77995809082192
ENSG00000008277,3.0542631579378394
ENSG00000008282,9.6355468706091
ENSG00000008283,4.785877567477151
ENSG00000008294,5.34961723789245
ENSG00000008300,4.187457916173799
ENSG00000008311,2.7310389933821297
ENSG00000008323,5.754165042858
ENSG00000008324,7.455540661772571
ENSG00000008382,5.69060662875485
ENSG00000008394,10.6281921837289
ENSG00000008405,7.0694159826097795
ENSG00000008438,3.10357826369658
ENSG00000008441,4.79221627562811
ENSG00000008513,3.8920213004745
ENSG00000008516,3.03613980238832
