ENSG00000000003,7.632023171
ENSG00000000005,2.964585121
ENSG00000000419,10.37955264
ENSG00000000457,3.614794048
ENSG00000000460,3.380681436
ENSG00000000938,3.324691891
ENSG00000000971,3.566350312
ENSG00000001036,8.204530431
ENSG00000001084,5.235117549
ENSG00000001167,5.369039048
ENSG00000001460,3.596992724
ENSG00000001461,7.641756296
ENSG00000001497,4.5490653
ENSG00000001561,4.488261026
ENSG00000001617,4.118308657
ENSG00000001626,3.024969685
ENSG00000001629,8.296443645
ENSG00000001631,3.646614723
ENSG00000002016,3.780466543
ENSG00000002330,7.458409332
ENSG00000002549,6.453926194
ENSG00000002586,9.460477716
ENSG00000002587,3.517445332
ENSG00000002726,3.350497667
ENSG00000002745,3.741031685
ENSG00000002746,2.661392659
ENSG00000002822,5.200431473
ENSG00000002834,4.931681464
ENSG00000002919,4.767456827
ENSG00000002933,2.97582131
ENSG00000003056,9.792014462
ENSG00000003096,6.213763313
ENSG00000003137,3.440152328
ENSG00000003147,4.075370869
ENSG00000003249,3.689650656
ENSG00000003393,3.947773017
ENSG00000003400,2.831262205
ENSG00000003402,5.46353117
ENSG00000003436,12.09161552
ENSG00000003509,5.804313552
ENSG00000003756,8.548148394
ENSG00000003987,3.26710089
ENSG00000003989,3.772922543
ENSG00000004059,8.402585255
ENSG00000004139,3.798464265
ENSG00000004142,7.177379474
ENSG00000004399,3.60572953
ENSG00000004455,6.765273265
ENSG00000004468,2.929197194
ENSG00000004478,8.654218255
ENSG00000004487,8.240800672
ENSG00000004534,5.365098472
ENSG00000004660,3.948525357
ENSG00000004700,9.266380844
ENSG00000004766,3.92545163
ENSG00000004776,2.788203667
ENSG00000004777,3.014838339
ENSG00000004779,10.44766347
ENSG00000004799,3.589464243
ENSG00000004809,3.054599817
ENSG00000004838,3.573663107
ENSG00000004846,2.915914265
ENSG00000004848,2.937932894
ENSG00000004864,5.682412928
ENSG00000004866,6.799138907
ENSG00000004897,7.558230434
ENSG00000004939,2.986255087
ENSG00000004948,3.037575809
ENSG00000004961,8.434119104
ENSG00000004975,4.947508378
ENSG00000005001,3.422252495
ENSG00000005007,5.852616597
ENSG00000005020,7.249703603
ENSG00000005022,11.93872983
ENSG00000005059,6.807375103
ENSG00000005073,4.286878393
ENSG00000005075,9.39152918
ENSG00000005102,3.010232403
ENSG00000005108,3.746309974
ENSG00000005156,3.823291132
ENSG00000005175,7.165076487
ENSG00000005187,3.974004859
ENSG00000005189,4.526823082
ENSG00000005194,5.662837767
ENSG00000005206,3.485661126
ENSG00000005238,4.262476962
ENSG00000005243,4.770857476
ENSG00000005249,3.546112732
ENSG00000005302,3.971831097
ENSG00000005339,4.738015821
ENSG00000005379,3.593591023
ENSG00000005381,3.127532894
ENSG00000005421,2.750736273
ENSG00000005436,4.863578928
ENSG00000005448,9.524421506
ENSG00000005469,3.512578433
ENSG00000005471,2.85047034
ENSG00000005483,5.919998347
ENSG00000005486,7.326142574
ENSG00000005513,2.896634252
ENSG00000005700,6.971574604
ENSG00000005801,7.244786879
ENSG00000005810,7.677263165
ENSG00000005812,6.211022689
ENSG00000005844,3.004617076
ENSG00000005882,3.512223722
ENSG00000005884,5.011674572
ENSG00000005889,3.841517144
ENSG00000005893,6.28029496
ENSG00000005955,7.819976665
ENSG00000005961,3.167768588
ENSG00000005981,3.137858653
ENSG00000006007,8.052697625
ENSG00000006015,7.160640315
ENSG00000006016,3.857767094
ENSG00000006025,3.045627665
ENSG00000006042,2.889419853
ENSG00000006047,2.984218775
ENSG00000006059,3.032135714
ENSG00000006062,4.142508531
ENSG00000006071,3.234097504
ENSG00000006074,2.77522558
ENSG00000006075,2.74447058
ENSG00000006114,3.390714659
ENSG00000006116,3.217366171
ENSG00000006118,4.409539012
ENSG00000006125,8.750267449
ENSG00000006128,2.728722906
ENSG00000006194,6.301045
ENSG00000006210,3.101632755
ENSG00000006282,3.708954124
ENSG00000006283,3.090077316
ENSG00000006327,9.656418147
ENSG00000006377,2.98387852
ENSG00000006432,3.137367996
ENSG00000006451,6.814456566
ENSG00000006453,5.793689457
ENSG00000006459,3.50385038
ENSG00000006468,3.543630305
ENSG00000006530,5.881452429
ENSG00000006534,7.090190016
ENSG00000006555,2.852317073
ENSG00000006576,5.882295066
ENSG00000006606,3.312476485
ENSG00000006607,3.184211041
ENSG00000006611,2.890750649
ENSG00000006625,8.012665795
ENSG00000006634,5.954245828
ENSG00000006638,3.347174014
ENSG00000006652,8.803163064
ENSG00000006659,2.667559558
ENSG00000006695,3.908603002
ENSG00000006704,7.249952553
ENSG00000006712,6.863132394
ENSG00000006715,5.665316962
ENSG00000006740,3.128115461
ENSG00000006744,7.857992025
ENSG00000006747,2.877695729
ENSG00000006756,3.607352794
ENSG00000006757,5.062833699
ENSG00000006788,3.240683328
ENSG00000006831,7.833363127
ENSG00000006837,3.166879399
ENSG00000007001,2.82995774
ENSG00000007038,2.820870858
ENSG00000007047,3.021623148
ENSG00000007062,3.033419688
ENSG00000007080,6.611832668
ENSG00000007129,3.122512026
ENSG00000007168,7.778577908
ENSG00000007171,3.490566631
ENSG00000007174,2.989473563
ENSG00000007202,7.37703416
ENSG00000007216,2.949894962
ENSG00000007237,2.734502015
ENSG00000007255,7.190203409
ENSG00000007264,3.452316226
ENSG00000007306,2.959174796
ENSG00000007312,3.469785405
ENSG00000007314,2.90980988
ENSG00000007341,3.451604649
ENSG00000007350,2.822545798
ENSG00000007372,3.762872024
ENSG00000007376,4.10844853
ENSG00000007384,3.311084462
ENSG00000007392,6.401290399
ENSG00000007402,3.033180216
ENSG00000007516,3.257221586
ENSG00000007520,7.362007168
ENSG00000007541,3.879408024
ENSG00000007866,4.607993853
ENSG00000007908,2.94164824
ENSG00000007923,4.754810323
ENSG00000007933,2.922940228
ENSG00000007944,5.317975619
ENSG00000007952,3.109010374
ENSG00000007968,3.580621495
ENSG00000008018,11.61315971
ENSG00000008056,3.11664446
ENSG00000008083,5.963847772
ENSG00000008086,2.924821603
ENSG00000008118,2.923811224
ENSG00000008128,6.823480821
ENSG00000008130,5.383801492
ENSG00000008196,2.648025647
ENSG00000008197,3.298887526
ENSG00000008226,2.887607017
ENSG00000008256,5.377331833
ENSG00000008277,2.871685389
ENSG00000008282,8.735663758
ENSG00000008283,4.446616256
ENSG00000008294,5.904756316
ENSG00000008300,3.731809404
ENSG00000008311,4.315658201
ENSG00000008323,3.366565056
ENSG00000008324,7.624609789
ENSG00000008382,6.143398496
ENSG00000008394,11.46584882
ENSG00000008405,7.376302105
ENSG00000008438,3.029693603
ENSG00000008441,3.646247676
ENSG00000008513,3.501825405
ENSG00000008516,3.061171118
ENSG00000008710,3.828305062
ENSG00000008735,3.230811771
ENSG00000008838,4.118692408
ENSG00000008853,3.487489231
ENSG00000008869,6.620182633
ENSG00000008952,7.503672767
ENSG00000008988,3.855046007
ENSG00000009307,11.27580836
ENSG00000009335,4.948382644
ENSG00000009413,7.49949107
ENSG00000009694,2.9407144
ENSG00000009709,3.182646719
ENSG00000009724,3.288565718
ENSG00000009765,2.871510198
ENSG00000009780,3.245441471
ENSG00000009790,2.980028153
ENSG00000009830,4.042647162
ENSG00000009844,7.272378715
ENSG00000009950,3.940632525
ENSG00000009954,7.365094044
ENSG00000010017,9.503800691
ENSG00000010030,3.137283043
ENSG00000010072,4.156813873
ENSG00000010165,6.112037767
ENSG00000010244,9.149244914
ENSG00000010256,8.287751727
ENSG00000010270,7.629804572
ENSG00000010278,10.92119226
ENSG00000010292,8.696484431
ENSG00000010295,3.092526745
ENSG00000010310,3.709540258
ENSG00000010318,2.942687572
ENSG00000010319,3.054714659
ENSG00000010322,6.611923076
ENSG00000010327,2.952852332
ENSG00000010361,5.027133768
ENSG00000010379,3.080954725
ENSG00000010404,6.144322172
ENSG00000010438,3.524369918
ENSG00000010539,5.834611997
ENSG00000010610,2.921463194
ENSG00000010626,5.928894718
ENSG00000010671,2.870839653
ENSG00000010704,3.987985369
ENSG00000010803,4.752952933
ENSG00000010810,7.225756975
ENSG00000010818,3.504946082
ENSG00000010932,2.798538809
ENSG00000011007,6.471729551
ENSG00000011009,9.893901864
ENSG00000011021,3.019476041
ENSG00000011028,3.140570658
ENSG00000011083,3.05410279
ENSG00000011105,4.027346832
ENSG00000011114,5.281181608
ENSG00000011132,5.049660999
ENSG00000011143,4.240280444
ENSG00000011198,5.479496697
ENSG00000011201,3.218958283
ENSG00000011243,6.341406762
ENSG00000011258,4.503514114
ENSG00000011260,5.265752603
ENSG00000011275,4.715669813
ENSG00000011295,8.427264929
ENSG00000011304,9.698718603
ENSG00000011332,3.280224108
ENSG00000011347,3.350565648
ENSG00000011376,4.905105202
ENSG00000011405,4.628111398
ENSG00000011422,5.043270833
ENSG00000011426,8.53018518
ENSG00000011451,3.794678784
ENSG00000011454,7.962475153
ENSG00000011465,3.247652186
ENSG00000011478,3.918553822
ENSG00000011485,4.781094602
ENSG00000011523,4.680093436
ENSG00000011566,5.403023554
ENSG00000011590,3.322292022
ENSG00000011600,3.147586924
ENSG00000011638,6.140264848
ENSG00000011677,3.972134803
ENSG00000012048,3.691681932
ENSG00000012061,9.38343151
ENSG00000012124,3.109658702
ENSG00000012171,7.155264568
ENSG00000012174,6.822532765
ENSG00000012211,3.281106009
ENSG00000012223,2.938030404
ENSG00000012232,5.380830304
ENSG00000012504,2.899677981
ENSG00000012660,9.218376231
ENSG00000012779,2.813562383
ENSG00000012817,3.130720153
ENSG00000012822,3.754634894
ENSG00000012963,5.522251976
ENSG00000012983,7.248832846
ENSG00000013016,3.628635061
ENSG00000013275,8.618200435
ENSG00000013288,4.516856662
ENSG00000013293,2.849995978
ENSG00000013297,5.344695047
ENSG00000013306,9.2580941
ENSG00000013364,7.524184903
ENSG00000013374,5.944084461
ENSG00000013375,6.814430181
ENSG00000013392,5.919331558
ENSG00000013441,6.912074921
ENSG00000013503,5.659488189
ENSG00000013523,3.421470857
ENSG00000013561,7.008202843
ENSG00000013563,6.861191067
ENSG00000013573,3.098713009
ENSG00000013583,8.758339701
ENSG00000013588,7.778088547
ENSG00000013619,3.822971034
ENSG00000013725,2.994829453
ENSG00000013810,4.547568855
ENSG00000014123,6.720366681
ENSG00000014138,6.91482989
